,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,geometry,month
4688,2015-04-10,375000.0,3,1590,14766,1.0,0.0,0.0,3,0.0,1963,0.0,98007,47.5902,-122.147,2040,10190,POINT (-122.147 47.5902),4
4689,2014-12-09,173250.0,3,990,12696,1.5,0.0,0.0,3,0.0,1936,0.0,98168,47.4776,-122.279,1260,8937,POINT (-122.279 47.4776),12
4690,2015-02-05,599900.0,3,2605,12030,1.0,0.0,0.0,3,1250.0,2003,0.0,98019,47.7725,-121.899,1590,15242,POINT (-121.899 47.7725),2
4691,2014-06-18,646000.0,5,2870,4461,1.0,0.0,0.0,3,1220.0,1976,0.0,98107,47.675,-122.39,1890,4196,POINT (-122.39 47.675),6
4692,2014-06-05,1080000.0,5,5180,17811,2.0,0.0,2.0,3,1110.0,2001,0.0,98065,47.5405,-121.868,3960,15103,POINT (-121.868 47.5405),6
4693,2014-06-10,558000.0,4,2180,3870,1.0,0.0,0.0,3,1160.0,1900,0.0,98122,47.6089,-122.303,1520,2580,POINT (-122.303 47.6089),6
4694,2014-11-10,354000.0,2,850,5225,1.0,0.0,0.0,3,0.0,1949,0.0,98126,47.5311,-122.38,1230,5225,POINT (-122.38 47.5311),11
4695,2015-01-08,1200000.0,4,4050,9517,2.0,0.0,0.0,3,690.0,1990,0.0,98040,47.5769,-122.215,3330,9436,POINT (-122.215 47.5769),1
4696,2015-03-31,670000.0,4,2250,4200,1.5,0.0,0.0,3,600.0,1909,0.0,98122,47.6136,-122.29700000000001,1200,3360,POINT (-122.297 47.6136),3
4697,2014-10-06,1130000.0,6,3100,9378,3.0,0.0,2.0,3,0.0,1978,0.0,98112,47.6381,-122.314,3270,6334,POINT (-122.314 47.6381),10
4698,2014-08-07,267500.0,2,1747,12250,2.5,0.0,0.0,4,0.0,1948,0.0,98001,47.3282,-122.285,1620,10300,POINT (-122.285 47.3282),8
4699,2015-02-25,299800.0,4,2410,4708,2.0,0.0,0.0,3,0.0,2002,0.0,98092,47.3229,-122.182,2517,5290,POINT (-122.182 47.3229),2
4700,2015-04-14,430000.0,4,2070,9120,1.0,0.0,0.0,4,820.0,1958,0.0,98008,47.6045,-122.12299999999999,1650,8400,POINT (-122.123 47.6045),4
4701,2015-03-13,775000.0,5,1860,3040,1.5,0.0,0.0,3,330.0,1921,0.0,98103,47.6559,-122.339,1910,3600,POINT (-122.339 47.6559),3
4702,2015-01-22,333000.0,3,950,5214,1.0,0.0,0.0,3,120.0,1944,0.0,98126,47.5362,-122.37899999999999,1490,7636,POINT (-122.379 47.5362),1
4703,2015-04-07,336000.0,3,1060,11765,1.0,0.0,0.0,4,0.0,1951,0.0,98125,47.7333,-122.302,1500,9151,POINT (-122.302 47.7333),4
4704,2015-01-09,323000.0,2,880,1712,2.0,0.0,0.0,4,0.0,1945,0.0,98199,47.6475,-122.397,1360,1748,POINT (-122.397 47.6475),1
4705,2014-07-15,575000.0,4,2550,56628,2.0,0.0,0.0,3,0.0,2001,0.0,98027,47.4913,-122.081,1870,56628,POINT (-122.081 47.4913),7
4706,2014-12-05,328000.0,2,1550,2079,2.0,0.0,0.0,3,0.0,2008,0.0,98106,47.54,-122.368,1420,1977,POINT (-122.368 47.54),12
4707,2014-12-10,572500.0,3,1590,4600,1.5,0.0,0.0,4,300.0,1926,0.0,98117,47.6807,-122.399,1770,4350,POINT (-122.399 47.6807),12
4708,2014-05-22,600000.0,3,1650,5100,1.0,0.0,0.0,5,610.0,1908,0.0,98115,47.6873,-122.321,1540,5100,POINT (-122.321 47.6873),5
4709,2015-04-20,412000.0,4,2430,7242,2.0,0.0,0.0,3,0.0,2003,0.0,98038,47.3533,-122.015,2430,7242,POINT (-122.015 47.3533),4
4710,2014-12-03,827500.0,3,1810,7200,1.0,0.0,0.0,5,500.0,1960,0.0,98033,47.6885,-122.211,2050,7200,POINT (-122.211 47.6885),12
4711,2015-03-25,300000.0,4,2890,17349,2.0,0.0,0.0,3,0.0,1994,0.0,98023,47.2822,-122.34,2330,22356,POINT (-122.34 47.2822),3
4712,2014-11-13,415000.0,3,1280,5040,2.0,0.0,0.0,4,0.0,1985,0.0,98118,47.5611,-122.27600000000001,1500,5040,POINT (-122.276 47.5611),11
4713,2014-11-12,750000.0,7,3410,4056,1.5,0.0,0.0,4,0.0,1906,0.0,98102,47.6454,-122.316,2510,4056,POINT (-122.316 47.6454),11
4714,2014-07-10,800000.0,3,2220,4000,2.0,0.0,0.0,3,520.0,1914,2000.0,98122,47.617,-122.291,1800,4000,POINT (-122.291 47.617),7
4715,2015-03-17,420000.0,3,1060,6000,1.0,0.0,0.0,3,0.0,1954,0.0,98118,47.5427,-122.275,1240,7874,POINT (-122.275 47.5427),3
4716,2014-10-15,266000.0,3,1120,8250,1.0,0.0,0.0,4,0.0,1957,0.0,98056,47.4905,-122.179,1320,8400,POINT (-122.179 47.4905),10
4717,2014-10-21,499000.0,4,2680,10590,2.0,0.0,0.0,3,0.0,2004,0.0,98019,47.7377,-121.97,2330,5566,POINT (-121.97 47.7377),10
4718,2014-06-26,440000.0,4,1770,5750,2.0,0.0,0.0,3,0.0,1947,0.0,98116,47.5621,-122.39399999999999,970,5750,POINT (-122.394 47.5621),6
4719,2014-06-23,495000.0,3,2950,12196,2.0,0.0,0.0,4,640.0,1918,0.0,98166,47.4702,-122.365,2320,19844,POINT (-122.365 47.4702),6
4720,2015-03-30,630000.0,2,1260,5300,1.0,0.0,0.0,4,420.0,1951,0.0,98103,47.6809,-122.348,1280,3000,POINT (-122.348 47.6809),3
4721,2014-08-04,424000.0,3,1430,6818,1.0,0.0,0.0,5,0.0,1972,0.0,98034,47.7271,-122.196,1480,7210,POINT (-122.196 47.7271),8
4722,2014-06-04,760000.0,4,2730,36183,2.0,0.0,0.0,3,0.0,1986,0.0,98052,47.7036,-122.12700000000001,2710,5964,POINT (-122.127 47.7036),6
4723,2014-08-19,650000.0,4,3270,15704,2.0,0.0,0.0,3,1160.0,1990,0.0,98074,47.6256,-122.042,3020,8582,POINT (-122.042 47.6256),8
4724,2014-05-07,248500.0,4,1720,10018,1.0,0.0,0.0,5,0.0,1960,0.0,98042,47.3614,-122.119,1220,10018,POINT (-122.119 47.3614),5
4725,2015-04-21,379600.0,3,1270,12420,1.0,0.0,0.0,4,0.0,1962,0.0,98056,47.5387,-122.179,1560,9910,POINT (-122.179 47.5387),4
4726,2014-07-21,538000.0,4,3260,10032,1.0,0.0,0.0,3,1300.0,1978,0.0,98125,47.7203,-122.323,1802,7249,POINT (-122.323 47.7203),7
4727,2014-06-16,530000.0,4,2050,6360,2.0,0.0,0.0,3,0.0,1988,0.0,98029,47.5641,-122.01100000000001,2070,7541,POINT (-122.011 47.5641),6
4728,2015-01-20,545000.0,4,2050,9720,2.0,0.0,0.0,3,0.0,1967,0.0,98008,47.5911,-122.119,2310,9680,POINT (-122.119 47.5911),1
4729,2014-06-24,925000.0,4,3580,35261,1.5,0.0,0.0,3,0.0,1985,0.0,98072,47.7577,-122.134,3540,36750,POINT (-122.134 47.7577),6
4730,2014-12-09,565000.0,4,1960,48787,1.5,0.0,0.0,4,0.0,1983,0.0,98072,47.7484,-122.111,1970,36425,POINT (-122.111 47.7484),12
4731,2014-05-14,405100.0,2,840,3522,1.0,0.0,0.0,3,0.0,1947,0.0,98199,47.6575,-122.395,1390,4800,POINT (-122.395 47.6575),5
4732,2014-06-09,502000.0,3,1300,8800,1.0,0.0,0.0,4,0.0,1963,0.0,98008,47.6199,-122.116,1350,8800,POINT (-122.116 47.6199),6
4733,2014-11-03,425000.0,3,1260,3000,2.0,0.0,0.0,3,0.0,2003,0.0,98029,47.5454,-121.99700000000001,1630,3042,POINT (-121.997 47.5454),11
4734,2014-06-23,233500.0,3,1650,2958,2.0,0.0,0.0,3,0.0,1985,0.0,98031,47.3916,-122.167,1510,3788,POINT (-122.167 47.3916),6
4735,2015-03-23,287000.0,3,1710,10341,2.0,0.0,2.0,3,0.0,1986,0.0,98030,47.3494,-122.171,1830,9358,POINT (-122.171 47.3494),3
4736,2015-02-13,190000.0,3,1180,8775,1.0,0.0,0.0,3,0.0,1966,0.0,98002,47.2848,-122.223,1300,8100,POINT (-122.223 47.2848),2
4737,2014-11-03,666000.0,3,2780,31510,2.0,0.0,0.0,3,0.0,1979,0.0,98053,47.67,-122.024,2890,36400,POINT (-122.024 47.67),11
4738,2014-12-01,330000.0,2,950,3090,1.0,0.0,0.0,4,0.0,1909,0.0,98118,47.551,-122.27600000000001,1230,4120,POINT (-122.276 47.551),12
4739,2014-09-11,1490000.0,5,3620,7821,2.0,0.0,2.0,3,830.0,1958,2010.0,98040,47.5738,-122.215,2690,9757,POINT (-122.215 47.5738),9
4740,2014-09-09,393000.0,3,2140,10256,2.0,0.0,0.0,3,0.0,1987,0.0,98038,47.3751,-122.044,2040,11717,POINT (-122.044 47.3751),9
4741,2014-09-24,353000.0,4,1920,4627,1.0,0.0,0.0,3,910.0,1998,0.0,98178,47.5003,-122.23,1910,7210,POINT (-122.23 47.5003),9
4742,2014-10-20,260000.0,2,750,6720,1.0,0.0,0.0,3,0.0,1916,0.0,98108,47.552,-122.31,920,6720,POINT (-122.31 47.552),10
4743,2014-12-15,680000.0,3,2060,2551,2.0,0.0,0.0,3,160.0,2001,0.0,98005,47.5881,-122.165,2060,2936,POINT (-122.165 47.5881),12
4744,2014-07-15,921000.0,3,2380,11200,1.0,0.0,0.0,4,0.0,1963,0.0,98004,47.5873,-122.193,2010,11200,POINT (-122.193 47.5873),7
4745,2014-12-18,319000.0,2,750,6380,1.0,0.0,0.0,3,0.0,1949,0.0,98125,47.7033,-122.30799999999999,1690,6495,POINT (-122.308 47.7033),12
4746,2015-04-22,280000.0,3,1160,10881,1.0,0.0,0.0,2,240.0,1983,0.0,98074,47.6339,-122.03299999999999,1280,10843,POINT (-122.033 47.6339),4
4747,2014-06-11,220000.0,3,1050,6300,1.0,0.0,0.0,3,0.0,1942,0.0,98146,47.5128,-122.374,740,6300,POINT (-122.374 47.5128),6
4748,2015-01-21,219000.0,3,1740,5200,1.0,0.0,0.0,4,680.0,1977,0.0,98042,47.3657,-122.094,1540,5200,POINT (-122.094 47.3657),1
4749,2014-08-08,528000.0,4,2050,7171,1.0,0.0,0.0,3,510.0,1988,0.0,98074,47.6194,-122.042,1960,7110,POINT (-122.042 47.6194),8
4750,2014-05-27,405000.0,3,1980,8100,1.0,0.0,0.0,4,670.0,1949,0.0,98133,47.7353,-122.331,1450,8212,POINT (-122.331 47.7353),5
4751,2014-05-14,372977.0,3,1690,1618,2.0,0.0,0.0,3,540.0,2014,0.0,98029,47.5518,-121.99799999999999,1690,1618,POINT (-121.998 47.5518),5
4752,2015-05-07,934550.0,4,2320,5900,1.5,0.0,2.0,4,0.0,1910,0.0,98144,47.597,-122.292,2320,6240,POINT (-122.292 47.597),5
4753,2015-02-06,1470000.0,3,2480,9900,2.0,0.0,3.0,3,350.0,1940,0.0,98177,47.7018,-122.381,2860,9288,POINT (-122.381 47.7018),2
4754,2014-06-03,975000.0,4,2290,5350,2.0,0.0,0.0,4,170.0,1958,0.0,98199,47.6428,-122.411,2910,5350,POINT (-122.411 47.6428),6
4755,2014-05-05,800866.0,5,3180,13806,2.0,0.0,0.0,4,0.0,1990,0.0,98033,47.652,-122.182,3180,13798,POINT (-122.182 47.652),5
4756,2015-04-13,950000.0,7,3470,16264,2.0,0.0,0.0,4,0.0,1980,0.0,98007,47.6203,-122.149,3040,13500,POINT (-122.149 47.6203),4
4757,2014-09-04,624000.0,4,1540,4140,1.5,0.0,0.0,5,0.0,1902,0.0,98107,47.6728,-122.396,1460,5000,POINT (-122.396 47.6728),9
4758,2014-08-14,1850000.0,5,2800,8442,2.0,1.0,4.0,3,0.0,1963,2001.0,98075,47.5784,-122.07600000000001,3220,9156,POINT (-122.076 47.5784),8
4759,2014-05-14,310000.0,3,1050,9876,1.0,0.0,0.0,3,0.0,1953,0.0,98028,47.7635,-122.262,1760,9403,POINT (-122.262 47.7635),5
4760,2014-12-04,315000.0,3,1480,6800,1.0,0.0,0.0,4,0.0,1968,0.0,98055,47.4633,-122.18799999999999,1500,7900,POINT (-122.188 47.4633),12
4761,2014-08-20,675000.0,3,1010,5973,1.0,0.0,0.0,5,0.0,1942,0.0,98033,47.6652,-122.20200000000001,1920,6015,POINT (-122.202 47.6652),8
4762,2014-11-13,490000.0,3,1660,8208,1.0,0.0,0.0,4,0.0,1965,0.0,98005,47.5919,-122.154,2210,11000,POINT (-122.154 47.5919),11
4763,2015-02-11,600000.0,5,2760,6350,1.0,0.0,0.0,3,0.0,1958,0.0,98126,47.5561,-122.37899999999999,2060,6342,POINT (-122.379 47.5561),2
4764,2014-09-09,154000.0,2,1040,20524,1.0,0.0,3.0,3,0.0,1949,1989.0,98014,47.6981,-121.875,1880,38996,POINT (-121.875 47.6981),9
4765,2014-06-09,480000.0,4,2220,6500,2.0,0.0,3.0,4,0.0,1964,0.0,98166,47.4519,-122.375,2430,11600,POINT (-122.375 47.4519),6
4766,2015-02-13,196900.0,3,1270,7500,1.0,0.0,0.0,3,0.0,1954,0.0,98198,47.4214,-122.316,1250,8000,POINT (-122.316 47.4214),2
4767,2014-08-26,735000.0,3,2960,39370,2.0,0.0,0.0,3,0.0,1989,0.0,98011,47.7452,-122.20200000000001,2960,56628,POINT (-122.202 47.7452),8
4768,2015-02-27,205500.0,3,1330,8748,1.0,0.0,0.0,3,0.0,1986,0.0,98003,47.2619,-122.29799999999999,1510,8584,POINT (-122.298 47.2619),2
4769,2014-06-16,357186.0,2,1210,1040,2.0,0.0,0.0,3,0.0,2014,0.0,98029,47.5519,-121.999,1210,1090,POINT (-121.999 47.5519),6
4770,2015-01-28,275000.0,4,2120,6754,2.0,0.0,0.0,3,0.0,1998,0.0,98030,47.3629,-122.184,2120,6937,POINT (-122.184 47.3629),1
4771,2014-09-06,248500.0,3,2090,12026,1.0,0.0,0.0,4,0.0,1948,0.0,98002,47.3095,-122.21700000000001,1700,9496,POINT (-122.217 47.3095),9
4772,2014-06-02,350000.0,3,2680,7836,2.0,0.0,0.0,3,0.0,1990,2009.0,98092,47.3203,-122.185,2340,8040,POINT (-122.185 47.3203),6
4773,2014-08-12,390000.0,4,1790,47250,1.0,0.0,0.0,3,570.0,1987,0.0,98045,47.5302,-121.74600000000001,1250,43791,POINT (-121.746 47.5302),8
4774,2014-07-15,390000.0,3,1950,12240,1.0,0.0,0.0,3,700.0,1956,0.0,98028,47.7401,-122.258,1880,12000,POINT (-122.258 47.7401),7
4775,2015-04-13,660000.0,5,3740,14913,1.5,0.0,0.0,4,0.0,1979,0.0,98074,47.6234,-122.059,2180,7600,POINT (-122.059 47.6234),4
4776,2014-11-17,310000.0,3,1140,8263,1.0,0.0,0.0,5,0.0,1950,0.0,98155,47.7407,-122.32700000000001,1140,6770,POINT (-122.327 47.7407),11
4777,2014-06-12,717000.0,3,2480,5137,2.0,0.0,0.0,3,0.0,2000,0.0,98052,47.684,-122.164,2480,6023,POINT (-122.164 47.684),6
4778,2014-12-30,260000.0,5,2580,11250,1.0,0.0,0.0,3,1170.0,1964,0.0,98198,47.397,-122.31299999999999,2240,11780,POINT (-122.313 47.397),12
4779,2015-04-30,745000.0,3,2290,5001,1.0,0.0,0.0,4,800.0,1960,0.0,98103,47.6909,-122.339,1230,5001,POINT (-122.339 47.6909),4
4780,2015-02-18,470000.0,4,2320,12042,1.0,0.0,0.0,4,1000.0,1975,0.0,98072,47.76300000000001,-122.16,2160,7054,POINT (-122.16 47.76300000000001),2
4781,2015-05-05,429000.0,3,2530,8820,2.0,0.0,0.0,3,0.0,1997,0.0,98031,47.42,-122.205,2340,9472,POINT (-122.205 47.42),5
4782,2015-04-08,220000.0,4,1400,7140,1.0,0.0,0.0,3,0.0,1969,0.0,98155,47.7719,-122.309,1610,10500,POINT (-122.309 47.7719),4
4783,2014-09-03,497000.0,3,2060,1850,2.0,0.0,0.0,3,0.0,2007,0.0,98119,47.6543,-122.37299999999999,1910,2951,POINT (-122.373 47.6543),9
4784,2014-07-14,716100.0,3,1640,4000,1.5,0.0,0.0,5,0.0,1909,0.0,98103,47.6563,-122.351,2140,4000,POINT (-122.351 47.6563),7
4785,2014-09-11,371000.0,4,1960,94525,1.5,0.0,0.0,3,0.0,1979,0.0,98027,47.5418,-121.962,2430,188564,POINT (-121.962 47.5418),9
4786,2014-07-24,379000.0,5,3000,25175,1.0,0.0,0.0,4,1500.0,1961,0.0,98027,47.497,-122.088,2170,40523,POINT (-122.088 47.497),7
4787,2015-03-24,937500.0,3,1320,8500,1.0,0.0,0.0,4,0.0,1954,0.0,98039,47.6187,-122.226,2790,10800,POINT (-122.226 47.6187),3
4788,2014-10-27,720000.0,4,1760,4500,1.5,0.0,0.0,5,0.0,1906,0.0,98103,47.6711,-122.331,1740,4220,POINT (-122.331 47.6711),10
4789,2015-04-27,616000.0,3,2130,2306,2.0,0.0,1.0,5,710.0,1924,0.0,98136,47.5424,-122.391,1560,4500,POINT (-122.391 47.5424),4
4790,2015-04-14,259000.0,3,1390,7120,1.0,0.0,0.0,3,0.0,1988,0.0,98030,47.3786,-122.179,1530,7688,POINT (-122.179 47.3786),4
4791,2014-05-14,538000.0,3,1400,3825,1.5,0.0,0.0,4,300.0,1904,0.0,98117,47.6793,-122.39299999999999,1720,5100,POINT (-122.393 47.6793),5
4792,2015-05-07,605000.0,3,3230,9576,1.5,0.0,0.0,4,0.0,1966,0.0,98034,47.7307,-122.18299999999999,2820,9576,POINT (-122.183 47.7307),5
4793,2014-11-03,369950.0,3,1110,7603,1.0,0.0,0.0,3,0.0,1967,0.0,98034,47.7262,-122.22399999999999,1260,8094,POINT (-122.224 47.7262),11
4794,2015-04-14,310000.0,3,1670,4220,2.0,0.0,0.0,3,0.0,2002,0.0,98038,47.3834,-122.02799999999999,1670,4238,POINT (-122.028 47.3834),4
4795,2015-04-28,227500.0,3,1540,9450,1.0,0.0,0.0,4,0.0,1960,0.0,98198,47.3612,-122.315,1210,9450,POINT (-122.315 47.3612),4
4796,2014-11-21,274000.0,4,2090,7400,1.0,0.0,0.0,3,420.0,1973,0.0,98023,47.3178,-122.38,2260,8000,POINT (-122.38 47.3178),11
4797,2014-11-20,410000.0,3,1410,8088,1.0,0.0,0.0,3,0.0,1987,0.0,98034,47.7303,-122.227,1770,7401,POINT (-122.227 47.7303),11
4798,2014-05-23,354800.0,3,1370,78408,1.0,0.0,0.0,5,0.0,1964,0.0,98042,47.3867,-122.081,1620,9690,POINT (-122.081 47.3867),5
4799,2014-09-11,650000.0,4,1910,5120,1.0,0.0,0.0,3,610.0,1954,0.0,98199,47.6534,-122.40899999999999,1810,5153,POINT (-122.409 47.6534),9
4800,2015-05-05,353000.0,3,1678,13862,1.0,0.0,0.0,3,0.0,1994,0.0,98030,47.3744,-122.19,1550,11753,POINT (-122.19 47.3744),5
4801,2015-03-04,224975.0,3,960,12745,1.0,0.0,0.0,4,0.0,1977,0.0,98038,47.3617,-122.03,1160,10488,POINT (-122.03 47.3617),3
4802,2015-05-12,600000.0,2,2080,13054,1.0,0.0,1.0,3,0.0,1951,0.0,98155,47.7435,-122.292,2440,13054,POINT (-122.292 47.7435),5
4803,2015-02-18,437500.0,3,1790,7700,1.0,0.0,0.0,4,450.0,1976,0.0,98034,47.7205,-122.16799999999999,1610,7350,POINT (-122.168 47.7205),2
4804,2014-05-21,567000.0,3,2540,6093,2.0,0.0,0.0,3,0.0,1999,0.0,98034,47.7042,-122.236,2540,5924,POINT (-122.236 47.7042),5
4805,2015-05-06,225000.0,5,1790,11656,2.0,0.0,0.0,3,0.0,1963,0.0,98198,47.3961,-122.30799999999999,2040,9790,POINT (-122.308 47.3961),5
4806,2014-09-06,255000.0,2,940,9330,1.0,0.0,0.0,3,0.0,1941,0.0,98118,47.5445,-122.273,1900,6145,POINT (-122.273 47.5445),9
4807,2015-03-04,2480000.0,5,6810,7500,2.5,0.0,0.0,3,700.0,1922,0.0,98102,47.6285,-122.322,2660,7500,POINT (-122.322 47.6285),3
4808,2014-06-13,370000.0,2,900,4600,1.0,0.0,0.0,3,0.0,1951,0.0,98117,47.6918,-122.361,1060,4600,POINT (-122.361 47.6918),6
4809,2015-04-21,675000.0,4,1900,8800,1.0,0.0,0.0,3,760.0,1975,0.0,98033,47.6579,-122.197,2280,8800,POINT (-122.197 47.6579),4
4810,2014-09-04,285000.0,3,1440,4268,1.0,0.0,0.0,3,400.0,1953,0.0,98108,47.5468,-122.29299999999999,1370,4268,POINT (-122.293 47.5468),9
4811,2014-05-07,310000.0,3,2070,37904,1.0,0.0,0.0,4,650.0,1973,0.0,98058,47.425,-122.186,2011,19110,POINT (-122.186 47.425),5
4812,2014-12-02,475000.0,4,2240,7245,1.0,0.0,0.0,4,1100.0,1972,0.0,98034,47.7161,-122.17,1740,7350,POINT (-122.17 47.7161),12
4813,2015-05-08,410000.0,4,3320,5034,2.0,0.0,0.0,4,0.0,2006,0.0,98042,47.4011,-122.164,2580,4950,POINT (-122.164 47.4011),5
4814,2014-07-02,895000.0,4,1950,5950,1.0,0.0,0.0,3,620.0,1947,0.0,98109,47.638999999999996,-122.34700000000001,2600,5593,POINT (-122.347 47.639),7
4815,2014-08-22,375000.0,3,1240,7733,1.0,0.0,0.0,3,450.0,1941,0.0,98125,47.714,-122.28299999999999,1130,7733,POINT (-122.283 47.714),8
4816,2015-04-27,349000.0,4,1830,4694,2.0,0.0,0.0,3,0.0,2003,0.0,98038,47.3573,-122.016,1830,5175,POINT (-122.016 47.3573),4
4817,2015-04-06,650500.0,3,1740,4400,1.5,0.0,0.0,3,0.0,1903,0.0,98122,47.6115,-122.292,1740,4400,POINT (-122.292 47.6115),4
4818,2015-04-28,760000.0,3,1410,15120,1.0,0.0,0.0,4,0.0,1950,0.0,98004,47.5974,-122.195,1880,15120,POINT (-122.195 47.5974),4
4819,2014-05-20,480000.0,4,2050,3960,1.0,0.0,0.0,4,870.0,1986,0.0,98116,47.5808,-122.39399999999999,1440,5040,POINT (-122.394 47.5808),5
4820,2014-09-26,689000.0,4,3220,16145,2.0,0.0,0.0,3,0.0,1993,0.0,98075,47.5786,-121.995,3200,12921,POINT (-121.995 47.5786),9
4821,2014-05-13,415000.0,3,1960,5000,1.0,0.0,0.0,5,980.0,1911,0.0,98108,47.5576,-122.31700000000001,1790,5000,POINT (-122.317 47.5576),5
4822,2015-04-27,195000.0,3,1070,6110,1.0,0.0,0.0,4,0.0,1968,0.0,98002,47.3249,-122.20700000000001,1350,6148,POINT (-122.207 47.3249),4
4823,2014-07-31,318000.0,5,2820,9956,1.0,0.0,0.0,4,1410.0,1967,0.0,98168,47.4715,-122.33,2700,9956,POINT (-122.33 47.4715),7
4824,2014-05-23,404000.0,4,4060,35621,1.0,0.0,0.0,3,2030.0,1989,0.0,98092,47.3059,-122.10799999999999,2950,35259,POINT (-122.108 47.3059),5
4825,2014-10-30,339950.0,2,800,3090,1.0,0.0,0.0,4,0.0,1925,0.0,98118,47.5518,-122.277,1400,3090,POINT (-122.277 47.5518),10
4826,2014-11-24,215000.0,3,1260,7897,1.0,0.0,0.0,3,0.0,1979,0.0,98022,47.1946,-122.00299999999999,1560,8285,POINT (-122.003 47.1946),11
4827,2014-08-18,339900.0,3,2420,7423,2.0,0.0,0.0,3,0.0,1990,0.0,98092,47.3199,-122.186,2260,7629,POINT (-122.186 47.3199),8
4828,2014-05-19,285000.0,1,810,3211,2.0,0.0,0.0,4,0.0,1982,0.0,98033,47.6939,-122.184,1320,3298,POINT (-122.184 47.6939),5
4829,2014-07-16,550000.0,3,1600,5000,1.5,0.0,0.0,3,490.0,1947,0.0,98107,47.655,-122.35799999999999,1380,5000,POINT (-122.358 47.655),7
4830,2014-07-25,430000.0,4,1350,9000,1.5,0.0,0.0,4,0.0,1964,0.0,98103,47.6953,-122.33200000000001,1940,8000,POINT (-122.332 47.6953),7
4831,2014-12-02,219000.0,3,970,7790,1.0,0.0,0.0,3,0.0,1967,0.0,98003,47.3165,-122.325,1150,8160,POINT (-122.325 47.3165),12
4832,2014-08-15,555000.0,2,1780,4750,1.0,0.0,0.0,4,700.0,1947,0.0,98117,47.6859,-122.395,1690,5962,POINT (-122.395 47.6859),8
4833,2014-07-21,233000.0,3,1350,7686,1.0,0.0,0.0,3,0.0,1989,0.0,98038,47.3609,-122.053,1470,7686,POINT (-122.053 47.3609),7
4834,2015-04-02,248000.0,3,1840,19501,1.0,0.0,0.0,4,570.0,1972,0.0,98003,47.3364,-122.318,1910,12000,POINT (-122.318 47.3364),4
4835,2015-04-22,454000.0,5,2550,9200,1.0,0.0,0.0,4,970.0,1975,0.0,98166,47.4673,-122.363,2090,9200,POINT (-122.363 47.4673),4
4836,2015-03-31,950000.0,4,1700,4418,2.0,0.0,0.0,3,0.0,1931,2000.0,98112,47.6434,-122.3,2090,4174,POINT (-122.3 47.6434),3
4837,2014-09-15,359000.0,3,2430,7857,2.0,0.0,0.0,5,700.0,1980,0.0,98055,47.4546,-122.211,2160,8740,POINT (-122.211 47.4546),9
4838,2014-09-03,407500.0,5,2740,8230,1.5,0.0,0.0,3,530.0,1962,0.0,98155,47.7352,-122.29700000000001,2130,8232,POINT (-122.297 47.7352),9
4839,2014-05-28,224000.0,3,1560,7300,1.0,0.0,0.0,4,520.0,1964,0.0,98001,47.3427,-122.281,1460,7910,POINT (-122.281 47.3427),5
4840,2014-07-18,210000.0,2,1040,4590,1.0,0.0,0.0,3,0.0,1954,0.0,98146,47.5078,-122.337,1040,6120,POINT (-122.337 47.5078),7
4841,2015-01-23,261000.0,4,1820,9824,1.0,0.0,0.0,5,0.0,1968,0.0,98042,47.3833,-122.09299999999999,1410,11013,POINT (-122.093 47.3833),1
4842,2014-08-06,719000.0,3,1833,1706,3.0,0.0,0.0,3,0.0,1998,0.0,98115,47.6827,-122.325,1466,1455,POINT (-122.325 47.6827),8
4843,2015-02-03,440000.0,3,2160,3738,2.0,0.0,0.0,3,0.0,1994,0.0,98126,47.5661,-122.375,1500,4000,POINT (-122.375 47.5661),2
4844,2014-05-21,525000.0,3,2100,10362,2.0,0.0,0.0,3,590.0,1998,0.0,98045,47.4347,-121.417,2240,11842,POINT (-121.417 47.4347),5
4845,2014-07-21,375000.0,3,1370,9720,2.0,0.0,0.0,3,0.0,1968,0.0,98034,47.7302,-122.197,1510,8775,POINT (-122.197 47.7302),7
4846,2015-03-31,428000.0,2,1414,1960,2.0,0.0,0.0,3,0.0,1986,0.0,98006,47.5423,-122.189,1414,2511,POINT (-122.189 47.5423),3
4847,2014-11-18,988830.0,5,4115,7910,2.0,0.0,0.0,3,0.0,2014,0.0,98053,47.6847,-122.016,3950,6765,POINT (-122.016 47.6847),11
4848,2014-10-04,199950.0,3,1550,6225,1.0,0.0,0.0,4,0.0,1949,0.0,98002,47.3098,-122.21799999999999,1760,9496,POINT (-122.218 47.3098),10
4849,2014-10-28,840000.0,4,2100,3671,1.5,0.0,0.0,3,350.0,1929,0.0,98112,47.6359,-122.3,1800,4560,POINT (-122.3 47.6359),10
4850,2014-09-08,285000.0,3,1160,7006,1.0,0.0,0.0,4,0.0,1992,0.0,98022,47.1937,-121.98,1670,7750,POINT (-121.98 47.1937),9
4851,2014-09-15,330000.0,5,3597,4972,2.0,0.0,0.0,3,0.0,2006,0.0,98001,47.3002,-122.28200000000001,3193,6000,POINT (-122.282 47.3002),9
4852,2015-01-02,147500.0,3,1230,10125,1.0,0.0,0.0,3,0.0,1960,0.0,98198,47.397,-122.29899999999999,1970,10125,POINT (-122.299 47.397),1
